customer_id,name,email,city,region,signup_date,age_group,gender
15197,Customer 15197,customer15197@retail.example.com,United Kingdom,Europe,2009-12-11,35-44,Female
15198,Customer 15198,customer15198@retail.example.com,United Kingdom,Europe,2010-01-19,55+,Female
15199,Customer 15199,customer15199@retail.example.com,United Kingdom,Europe,2010-05-13,45-54,Male
15200,Customer 15200,customer15200@retail.example.com,United Kingdom,Europe,2010-08-02,25-34,Female
15201,Customer 15201,customer15201@retail.example.com,United Kingdom,Europe,2010-04-07,35-44,Female
15203,Customer 15203,customer15203@retail.example.com,United Kingdom,Europe,2009-12-08,45-54,Female
15204,Customer 15204,customer15204@retail.example.com,United Kingdom,Europe,2010-12-17,25-34,Female
15205,Customer 15205,customer15205@retail.example.com,United Kingdom,Europe,2011-08-04,35-44,Female
15206,Customer 15206,customer15206@retail.example.com,United Kingdom,Europe,2011-03-09,35-44,Female
15207,Customer 15207,customer15207@retail.example.com,United Kingdom,Europe,2010-06-10,25-34,Male
15208,Customer 15208,customer15208@retail.example.com,United Kingdom,Europe,2010-10-12,35-44,Female
15209,Customer 15209,customer15209@retail.example.com,United Kingdom,Europe,2009-12-09,45-54,Female
15210,Customer 15210,customer15210@retail.example.com,United Kingdom,Europe,2010-05-13,35-44,Male
15211,Customer 15211,customer15211@retail.example.com,United Kingdom,Europe,2010-12-09,18-24,Male
15212,Customer 15212,customer15212@retail.example.com,United Kingdom,Europe,2010-11-28,18-24,Female
15213,Customer 15213,customer15213@retail.example.com,United Kingdom,Europe,2011-01-14,25-34,Female
15214,Customer 15214,customer15214@retail.example.com,United Kingdom,Europe,2011-04-11,55+,Female
15215,Customer 15215,customer15215@retail.example.com,United Kingdom,Europe,2010-04-06,25-34,Female
15216,Customer 15216,customer15216@retail.example.com,United Kingdom,Europe,2010-03-31,35-44,Female
15217,Customer 15217,customer15217@retail.example.com,United Kingdom,Europe,2010-05-25,25-34,Female
15218,Customer 15218,customer15218@retail.example.com,United Kingdom,Europe,2010-01-26,25-34,Male
15219,Customer 15219,customer15219@retail.example.com,United Kingdom,Europe,2010-03-01,45-54,Female
15220,Customer 15220,customer15220@retail.example.com,United Kingdom,Europe,2011-03-04,45-54,Female
15221,Customer 15221,customer15221@retail.example.com,United Kingdom,Europe,2010-03-12,18-24,Female
15222,Customer 15222,customer15222@retail.example.com,United Kingdom,Europe,2009-12-16,35-44,Male
15223,Customer 15223,customer15223@retail.example.com,United Kingdom,Europe,2009-12-05,18-24,Female
15224,Customer 15224,customer15224@retail.example.com,United Kingdom,Europe,2010-01-15,35-44,Female
15225,Customer 15225,customer15225@retail.example.com,United Kingdom,Europe,2011-04-19,35-44,Female
15226,Customer 15226,customer15226@retail.example.com,United Kingdom,Europe,2011-02-02,25-34,Female
15227,Customer 15227,customer15227@retail.example.com,United Kingdom,Europe,2010-03-16,25-34,Female
15228,Customer 15228,customer15228@retail.example.com,United Kingdom,Europe,2010-07-28,25-34,Female
15229,Customer 15229,customer15229@retail.example.com,United Kingdom,Europe,2010-05-02,55+,Female
15230,Customer 15230,customer15230@retail.example.com,United Kingdom,Europe,2011-04-13,55+,Female
15231,Customer 15231,customer15231@retail.example.com,United Kingdom,Europe,2010-03-28,18-24,Female
15232,Customer 15232,customer15232@retail.example.com,United Kingdom,Europe,2011-07-22,45-54,Male
15233,Customer 15233,customer15233@retail.example.com,United Kingdom,Europe,2010-11-03,25-34,Female
15234,Customer 15234,customer15234@retail.example.com,United Kingdom,Europe,2011-03-08,25-34,Female
15235,Customer 15235,customer15235@retail.example.com,United Kingdom,Europe,2010-11-16,45-54,Female
15236,Customer 15236,customer15236@retail.example.com,United Kingdom,Europe,2011-02-14,55+,Female
15237,Customer 15237,customer15237@retail.example.com,United Kingdom,Europe,2011-04-26,55+,Male
15238,Customer 15238,customer15238@retail.example.com,United Kingdom,Europe,2011-06-08,35-44,Female
15239,Customer 15239,customer15239@retail.example.com,United Kingdom,Europe,2011-09-22,25-34,Female
15240,Customer 15240,customer15240@retail.example.com,United Kingdom,Europe,2009-12-05,45-54,Female
15241,Customer 15241,customer15241@retail.example.com,United Kingdom,Europe,2010-02-23,25-34,Male
15242,Customer 15242,customer15242@retail.example.com,United Kingdom,Europe,2010-10-13,35-44,Male
15243,Customer 15243,customer15243@retail.example.com,United Kingdom,Europe,2010-09-30,25-34,Female
15244,Customer 15244,customer15244@retail.example.com,United Kingdom,Europe,2010-02-11,35-44,Female
15245,Customer 15245,customer15245@retail.example.com,United Kingdom,Europe,2010-04-23,25-34,Female
15246,Customer 15246,customer15246@retail.example.com,United Kingdom,Europe,2010-06-02,25-34,Female
15247,Customer 15247,customer15247@retail.example.com,United Kingdom,Europe,2010-06-20,55+,Male
15248,Customer 15248,customer15248@retail.example.com,United Kingdom,Europe,2010-06-23,25-34,Female
15249,Customer 15249,customer15249@retail.example.com,United Kingdom,Europe,2010-03-26,35-44,Female
15250,Customer 15250,customer15250@retail.example.com,United Kingdom,Europe,2010-03-09,25-34,Male
15251,Customer 15251,customer15251@retail.example.com,United Kingdom,Europe,2010-01-29,18-24,Male
15252,Customer 15252,customer15252@retail.example.com,United Kingdom,Europe,2010-04-07,18-24,Female
15253,Customer 15253,customer15253@retail.example.com,United Kingdom,Europe,2010-05-02,25-34,Male
15254,Customer 15254,customer15254@retail.example.com,United Kingdom,Europe,2010-05-28,45-54,Female
15255,Customer 15255,customer15255@retail.example.com,United Kingdom,Europe,2009-12-03,25-34,Male
15256,Customer 15256,customer15256@retail.example.com,United Kingdom,Europe,2010-05-27,55+,Male
15257,Customer 15257,customer15257@retail.example.com,United Kingdom,Europe,2010-10-21,35-44,Female
15258,Customer 15258,customer15258@retail.example.com,United Kingdom,Europe,2011-05-06,35-44,Male
15259,Customer 15259,customer15259@retail.example.com,United Kingdom,Europe,2010-01-26,35-44,Male
15260,Customer 15260,customer15260@retail.example.com,United Kingdom,Europe,2009-12-06,35-44,Female
15261,Customer 15261,customer15261@retail.example.com,United Kingdom,Europe,2010-10-01,45-54,Female
15262,Customer 15262,customer15262@retail.example.com,United Kingdom,Europe,2010-08-08,25-34,Male
15263,Customer 15263,customer15263@retail.example.com,United Kingdom,Europe,2011-08-25,25-34,Female
15264,Customer 15264,customer15264@retail.example.com,United Kingdom,Europe,2010-06-27,55+,Female
15265,Customer 15265,customer15265@retail.example.com,United Kingdom,Europe,2009-12-01,55+,Male
15266,Customer 15266,customer15266@retail.example.com,United Kingdom,Europe,2010-01-07,55+,Male
15267,Customer 15267,customer15267@retail.example.com,United Kingdom,Europe,2011-06-10,25-34,Female
15268,Customer 15268,customer15268@retail.example.com,United Kingdom,Europe,2010-04-13,45-54,Female
15269,Customer 15269,customer15269@retail.example.com,United Kingdom,Europe,2010-11-14,35-44,Female
15270,Customer 15270,customer15270@retail.example.com,United Kingdom,Europe,2009-12-17,35-44,Female
15271,Customer 15271,customer15271@retail.example.com,United Kingdom,Europe,2010-08-05,25-34,Female
15272,Customer 15272,customer15272@retail.example.com,United Kingdom,Europe,2010-02-14,35-44,Male
15273,Customer 15273,customer15273@retail.example.com,United Kingdom,Europe,2010-04-19,25-34,Female
15274,Customer 15274,customer15274@retail.example.com,United Kingdom,Europe,2011-11-21,25-34,Female
15275,Customer 15275,customer15275@retail.example.com,United Kingdom,Europe,2011-11-02,45-54,Female
15276,Customer 15276,customer15276@retail.example.com,United Kingdom,Europe,2010-10-01,25-34,Other
15277,Customer 15277,customer15277@retail.example.com,United Kingdom,Europe,2010-10-10,18-24,Female
15278,Customer 15278,customer15278@retail.example.com,United Kingdom,Europe,2010-02-12,18-24,Female
15279,Customer 15279,customer15279@retail.example.com,United Kingdom,Europe,2010-02-02,55+,Female
15280,Customer 15280,customer15280@retail.example.com,United Kingdom,Europe,2010-05-17,35-44,Female
15281,Customer 15281,customer15281@retail.example.com,United Kingdom,Europe,2010-10-08,25-34,Female
15282,Customer 15282,customer15282@retail.example.com,United Kingdom,Europe,2010-05-18,45-54,Female
15283,Customer 15283,customer15283@retail.example.com,United Kingdom,Europe,2010-07-09,45-54,Female
15284,Customer 15284,customer15284@retail.example.com,United Kingdom,Europe,2010-07-27,25-34,Female
15285,Customer 15285,customer15285@retail.example.com,United Kingdom,Europe,2010-10-28,35-44,Female
15286,Customer 15286,customer15286@retail.example.com,United Kingdom,Europe,2011-10-21,45-54,Female
15287,Customer 15287,customer15287@retail.example.com,United Kingdom,Europe,2009-12-02,35-44,Female
15288,Customer 15288,customer15288@retail.example.com,United Kingdom,Europe,2010-02-12,25-34,Female
15289,Customer 15289,customer15289@retail.example.com,United Kingdom,Europe,2010-03-28,45-54,Female
15290,Customer 15290,customer15290@retail.example.com,United Kingdom,Europe,2010-02-24,35-44,Female
15291,Customer 15291,customer15291@retail.example.com,United Kingdom,Europe,2009-12-03,25-34,Female
15292,Customer 15292,customer15292@retail.example.com,United Kingdom,Europe,2011-05-22,35-44,Female
15293,Customer 15293,customer15293@retail.example.com,United Kingdom,Europe,2010-02-12,18-24,Female
15294,Customer 15294,customer15294@retail.example.com,United Kingdom,Europe,2010-10-25,25-34,Female
15295,Customer 15295,customer15295@retail.example.com,United Kingdom,Europe,2010-02-23,45-54,Male
15296,Customer 15296,customer15296@retail.example.com,United Kingdom,Europe,2010-01-21,18-24,Male
15297,Customer 15297,customer15297@retail.example.com,United Kingdom,Europe,2011-10-07,25-34,Female
15298,Customer 15298,customer15298@retail.example.com,United Kingdom,Europe,2009-12-08,35-44,Female
15299,Customer 15299,customer15299@retail.example.com,United Kingdom,Europe,2010-01-12,18-24,Female
15300,Customer 15300,customer15300@retail.example.com,United Kingdom,Europe,2011-10-06,55+,Female
15301,Customer 15301,customer15301@retail.example.com,United Kingdom,Europe,2010-09-15,25-34,Female
15302,Customer 15302,customer15302@retail.example.com,United Kingdom,Europe,2009-12-09,25-34,Male
15303,Customer 15303,customer15303@retail.example.com,United Kingdom,Europe,2010-01-25,25-34,Female
15304,Customer 15304,customer15304@retail.example.com,United Kingdom,Europe,2010-10-14,25-34,Male
15305,Customer 15305,customer15305@retail.example.com,United Kingdom,Europe,2010-06-02,18-24,Female
15306,Customer 15306,customer15306@retail.example.com,United Kingdom,Europe,2010-02-18,45-54,Male
15307,Customer 15307,customer15307@retail.example.com,United Kingdom,Europe,2011-09-05,55+,Male
15308,Customer 15308,customer15308@retail.example.com,United Kingdom,Europe,2011-03-10,25-34,Female
15309,Customer 15309,customer15309@retail.example.com,United Kingdom,Europe,2009-12-04,35-44,Female
15310,Customer 15310,customer15310@retail.example.com,United Kingdom,Europe,2010-08-18,45-54,Female
15311,Customer 15311,customer15311@retail.example.com,United Kingdom,Europe,2009-12-01,45-54,Female
15312,Customer 15312,customer15312@retail.example.com,United Kingdom,Europe,2009-12-16,35-44,Female
15313,Customer 15313,customer15313@retail.example.com,United Kingdom,Europe,2011-08-21,25-34,Female
15314,Customer 15314,customer15314@retail.example.com,United Kingdom,Europe,2010-10-07,25-34,Female
15315,Customer 15315,customer15315@retail.example.com,United Kingdom,Europe,2011-08-15,45-54,Male
15316,Customer 15316,customer15316@retail.example.com,United Kingdom,Europe,2011-01-17,45-54,Female
15317,Customer 15317,customer15317@retail.example.com,United Kingdom,Europe,2010-01-31,25-34,Other
15318,Customer 15318,customer15318@retail.example.com,United Kingdom,Europe,2011-12-06,25-34,Female
15319,Customer 15319,customer15319@retail.example.com,United Kingdom,Europe,2011-03-01,55+,Male
15320,Customer 15320,customer15320@retail.example.com,United Kingdom,Europe,2011-10-26,45-54,Female
15321,Customer 15321,customer15321@retail.example.com,United Kingdom,Europe,2010-02-03,55+,Female
15322,Customer 15322,customer15322@retail.example.com,United Kingdom,Europe,2010-08-20,45-54,Male
15323,Customer 15323,customer15323@retail.example.com,United Kingdom,Europe,2010-02-16,25-34,Female
15324,Customer 15324,customer15324@retail.example.com,United Kingdom,Europe,2010-01-07,35-44,Male
15325,Customer 15325,customer15325@retail.example.com,United Kingdom,Europe,2010-02-16,35-44,Female
15326,Customer 15326,customer15326@retail.example.com,United Kingdom,Europe,2009-12-01,18-24,Female
15327,Customer 15327,customer15327@retail.example.com,United Kingdom,Europe,2011-10-18,35-44,Female
15328,Customer 15328,customer15328@retail.example.com,United Kingdom,Europe,2010-10-28,45-54,Male
15329,Customer 15329,customer15329@retail.example.com,United Kingdom,Europe,2009-12-14,25-34,Female
15330,Customer 15330,customer15330@retail.example.com,United Kingdom,Europe,2011-10-10,45-54,Male
15331,Customer 15331,customer15331@retail.example.com,United Kingdom,Europe,2010-04-09,35-44,Male
15332,Customer 15332,customer15332@retail.example.com,Lithuania,Other,2010-07-14,55+,Female
15333,Customer 15333,customer15333@retail.example.com,United Kingdom,Europe,2011-05-15,18-24,Female
15334,Customer 15334,customer15334@retail.example.com,United Kingdom,Europe,2011-06-19,25-34,Male
15335,Customer 15335,customer15335@retail.example.com,United Kingdom,Europe,2011-10-17,35-44,Female
15336,Customer 15336,customer15336@retail.example.com,United Kingdom,Europe,2010-11-03,25-34,Female
15337,Customer 15337,customer15337@retail.example.com,United Kingdom,Europe,2010-10-24,45-54,Female
15338,Customer 15338,customer15338@retail.example.com,United Kingdom,Europe,2010-01-31,45-54,Female
15339,Customer 15339,customer15339@retail.example.com,United Kingdom,Europe,2010-02-08,25-34,Female
15340,Customer 15340,customer15340@retail.example.com,United Kingdom,Europe,2010-05-27,35-44,Female
15341,Customer 15341,customer15341@retail.example.com,United Kingdom,Europe,2010-09-16,35-44,Male
15342,Customer 15342,customer15342@retail.example.com,United Kingdom,Europe,2011-08-02,25-34,Female
15343,Customer 15343,customer15343@retail.example.com,United Kingdom,Europe,2011-09-13,55+,Female
15344,Customer 15344,customer15344@retail.example.com,United Kingdom,Europe,2011-09-26,45-54,Other
15345,Customer 15345,customer15345@retail.example.com,United Kingdom,Europe,2011-10-25,35-44,Male
15346,Customer 15346,customer15346@retail.example.com,United Kingdom,Europe,2010-10-04,45-54,Male
15347,Customer 15347,customer15347@retail.example.com,United Kingdom,Europe,2010-09-28,35-44,Female
15348,Customer 15348,customer15348@retail.example.com,United Kingdom,Europe,2011-09-28,55+,Male
15349,Customer 15349,customer15349@retail.example.com,United Kingdom,Europe,2011-06-05,35-44,Female
15350,Customer 15350,customer15350@retail.example.com,United Kingdom,Europe,2010-11-21,45-54,Female
15351,Customer 15351,customer15351@retail.example.com,United Kingdom,Europe,2010-10-03,45-54,Female
15352,Customer 15352,customer15352@retail.example.com,United Kingdom,Europe,2010-06-09,25-34,Female
15353,Customer 15353,customer15353@retail.example.com,United Kingdom,Europe,2009-12-02,45-54,Male
15355,Customer 15355,customer15355@retail.example.com,United Kingdom,Europe,2011-10-17,25-34,Female
15356,Customer 15356,customer15356@retail.example.com,United Kingdom,Europe,2010-10-13,25-34,Male
15358,Customer 15358,customer15358@retail.example.com,United Kingdom,Europe,2009-12-07,25-34,Male
15359,Customer 15359,customer15359@retail.example.com,United Kingdom,Europe,2010-01-15,55+,Female
15360,Customer 15360,customer15360@retail.example.com,United Kingdom,Europe,2011-10-31,45-54,Female
15361,Customer 15361,customer15361@retail.example.com,United Kingdom,Europe,2010-06-14,45-54,Female
15362,Customer 15362,customer15362@retail.example.com,United Kingdom,Europe,2009-12-01,45-54,Female
15363,Customer 15363,customer15363@retail.example.com,United Kingdom,Europe,2010-08-04,35-44,Female
15364,Customer 15364,customer15364@retail.example.com,United Kingdom,Europe,2011-03-30,55+,Other
15365,Customer 15365,customer15365@retail.example.com,United Kingdom,Europe,2010-02-04,35-44,Female
15366,Customer 15366,customer15366@retail.example.com,United Kingdom,Europe,2010-02-26,25-34,Female
15367,Customer 15367,customer15367@retail.example.com,United Kingdom,Europe,2009-12-10,25-34,Male
15368,Customer 15368,customer15368@retail.example.com,United Kingdom,Europe,2010-11-10,45-54,Female
15369,Customer 15369,customer15369@retail.example.com,United Kingdom,Europe,2009-12-08,45-54,Male
15370,Customer 15370,customer15370@retail.example.com,United Kingdom,Europe,2010-10-25,25-34,Female
15371,Customer 15371,customer15371@retail.example.com,United Kingdom,Europe,2010-02-15,18-24,Female
15372,Customer 15372,customer15372@retail.example.com,United Kingdom,Europe,2010-02-14,45-54,Female
15373,Customer 15373,customer15373@retail.example.com,United Kingdom,Europe,2010-05-02,18-24,Female
15374,Customer 15374,customer15374@retail.example.com,United Kingdom,Europe,2010-03-25,45-54,Female
15375,Customer 15375,customer15375@retail.example.com,United Kingdom,Europe,2010-01-18,55+,Male
15376,Customer 15376,customer15376@retail.example.com,United Kingdom,Europe,2011-05-01,35-44,Female
15377,Customer 15377,customer15377@retail.example.com,United Kingdom,Europe,2010-10-20,25-34,Male
15378,Customer 15378,customer15378@retail.example.com,United Kingdom,Europe,2010-07-26,45-54,Female
15379,Customer 15379,customer15379@retail.example.com,United Kingdom,Europe,2010-11-04,45-54,Female
15380,Customer 15380,customer15380@retail.example.com,United Kingdom,Europe,2009-12-01,35-44,Female
15381,Customer 15381,customer15381@retail.example.com,United Kingdom,Europe,2010-05-05,55+,Male
15382,Customer 15382,customer15382@retail.example.com,United Kingdom,Europe,2009-12-04,18-24,Female
15384,Customer 15384,customer15384@retail.example.com,United Kingdom,Europe,2010-04-26,35-44,Female
15385,Customer 15385,customer15385@retail.example.com,United Kingdom,Europe,2010-01-31,45-54,Male
15386,Customer 15386,customer15386@retail.example.com,United Kingdom,Europe,2011-06-06,45-54,Female
15387,Customer 15387,customer15387@retail.example.com,United Kingdom,Europe,2010-08-04,25-34,Male
15388,Customer 15388,customer15388@retail.example.com,Canada,North America,2011-03-14,45-54,Female
15389,Customer 15389,customer15389@retail.example.com,United Kingdom,Europe,2010-01-27,35-44,Male
15390,Customer 15390,customer15390@retail.example.com,Canada,North America,2010-10-26,25-34,Male
15391,Customer 15391,customer15391@retail.example.com,United Kingdom,Europe,2010-05-04,25-34,Male
15392,Customer 15392,customer15392@retail.example.com,United Kingdom,Europe,2010-10-04,45-54,Female
15393,Customer 15393,customer15393@retail.example.com,United Kingdom,Europe,2009-12-15,25-34,Female
15394,Customer 15394,customer15394@retail.example.com,United Kingdom,Europe,2009-12-15,25-34,Male
15395,Customer 15395,customer15395@retail.example.com,United Kingdom,Europe,2011-01-18,25-34,Female
15396,Customer 15396,customer15396@retail.example.com,United Kingdom,Europe,2010-05-05,45-54,Female
15397,Customer 15397,customer15397@retail.example.com,United Kingdom,Europe,2011-02-23,35-44,Male
15398,Customer 15398,customer15398@retail.example.com,United Kingdom,Europe,2011-09-22,45-54,Female
15399,Customer 15399,customer15399@retail.example.com,United Kingdom,Europe,2011-09-21,25-34,Female
15400,Customer 15400,customer15400@retail.example.com,United Kingdom,Europe,2010-05-28,35-44,Female
15401,Customer 15401,customer15401@retail.example.com,United Kingdom,Europe,2010-05-20,35-44,Female
15402,Customer 15402,customer15402@retail.example.com,United Kingdom,Europe,2010-04-27,45-54,Female
15403,Customer 15403,customer15403@retail.example.com,United Kingdom,Europe,2009-12-09,55+,Male
15404,Customer 15404,customer15404@retail.example.com,United Kingdom,Europe,2010-11-29,18-24,Female
15405,Customer 15405,customer15405@retail.example.com,United Kingdom,Europe,2010-05-12,35-44,Male
15406,Customer 15406,customer15406@retail.example.com,United Kingdom,Europe,2010-09-12,18-24,Male
15407,Customer 15407,customer15407@retail.example.com,United Kingdom,Europe,2011-02-07,35-44,Female
15408,Customer 15408,customer15408@retail.example.com,United Kingdom,Europe,2011-03-20,25-34,Female
15409,Customer 15409,customer15409@retail.example.com,United Kingdom,Europe,2009-12-18,25-34,Male
15410,Customer 15410,customer15410@retail.example.com,United Kingdom,Europe,2010-04-19,25-34,Female
15411,Customer 15411,customer15411@retail.example.com,United Kingdom,Europe,2011-06-10,35-44,Female
15412,Customer 15412,customer15412@retail.example.com,United Kingdom,Europe,2011-06-21,25-34,Male
15413,Customer 15413,customer15413@retail.example.com,United Kingdom,Europe,2009-12-01,45-54,Female
15414,Customer 15414,customer15414@retail.example.com,United Kingdom,Europe,2011-04-11,25-34,Male
15415,Customer 15415,customer15415@retail.example.com,United Kingdom,Europe,2011-01-30,18-24,Female
15416,Customer 15416,customer15416@retail.example.com,United Kingdom,Europe,2010-02-01,45-54,Male
15417,Customer 15417,customer15417@retail.example.com,United Kingdom,Europe,2011-09-15,25-34,Female
15418,Customer 15418,customer15418@retail.example.com,United Kingdom,Europe,2010-05-02,35-44,Male
15419,Customer 15419,customer15419@retail.example.com,United Kingdom,Europe,2011-11-15,35-44,Female
15420,Customer 15420,customer15420@retail.example.com,United Kingdom,Europe,2009-12-05,25-34,Female
15421,Customer 15421,customer15421@retail.example.com,United Kingdom,Europe,2009-12-07,18-24,Female
15422,Customer 15422,customer15422@retail.example.com,United Kingdom,Europe,2010-02-07,25-34,Female
15423,Customer 15423,customer15423@retail.example.com,United Kingdom,Europe,2010-03-28,55+,Female
15424,Customer 15424,customer15424@retail.example.com,United Kingdom,Europe,2010-09-02,35-44,Female
15425,Customer 15425,customer15425@retail.example.com,United Kingdom,Europe,2010-02-14,35-44,Female
15426,Customer 15426,customer15426@retail.example.com,United Kingdom,Europe,2010-05-02,35-44,Female
15427,Customer 15427,customer15427@retail.example.com,United Kingdom,Europe,2011-10-23,25-34,Female
15428,Customer 15428,customer15428@retail.example.com,United Kingdom,Europe,2009-12-17,25-34,Male
15429,Customer 15429,customer15429@retail.example.com,United Kingdom,Europe,2011-09-25,45-54,Male
15430,Customer 15430,customer15430@retail.example.com,United Kingdom,Europe,2010-06-29,25-34,Male
15431,Customer 15431,customer15431@retail.example.com,United Kingdom,Europe,2010-07-25,25-34,Male
15432,Customer 15432,customer15432@retail.example.com,United Kingdom,Europe,2010-06-16,25-34,Female
15433,Customer 15433,customer15433@retail.example.com,United Kingdom,Europe,2011-03-17,35-44,Female
15434,Customer 15434,customer15434@retail.example.com,United Kingdom,Europe,2010-01-24,55+,Female
15435,Customer 15435,customer15435@retail.example.com,United Kingdom,Europe,2011-11-17,18-24,Male
15436,Customer 15436,customer15436@retail.example.com,United Kingdom,Europe,2011-04-19,35-44,Other
15437,Customer 15437,customer15437@retail.example.com,United Kingdom,Europe,2010-03-09,25-34,Female
15438,Customer 15438,customer15438@retail.example.com,United Kingdom,Europe,2011-07-31,55+,Female
15439,Customer 15439,customer15439@retail.example.com,United Kingdom,Europe,2010-02-24,25-34,Female
15440,Customer 15440,customer15440@retail.example.com,United Kingdom,Europe,2011-05-15,25-34,Female
15441,Customer 15441,customer15441@retail.example.com,United Kingdom,Europe,2009-12-09,45-54,Female
15442,Customer 15442,customer15442@retail.example.com,United Kingdom,Europe,2011-04-05,45-54,Female
15443,Customer 15443,customer15443@retail.example.com,United Kingdom,Europe,2010-03-07,35-44,Male
15444,Customer 15444,customer15444@retail.example.com,United Kingdom,Europe,2011-10-30,25-34,Female
15445,Customer 15445,customer15445@retail.example.com,United Kingdom,Europe,2010-04-28,25-34,Male
15446,Customer 15446,customer15446@retail.example.com,United Kingdom,Europe,2009-12-13,25-34,Male
15447,Customer 15447,customer15447@retail.example.com,United Kingdom,Europe,2010-03-24,25-34,Male
15448,Customer 15448,customer15448@retail.example.com,United Kingdom,Europe,2010-02-03,35-44,Female
15449,Customer 15449,customer15449@retail.example.com,United Kingdom,Europe,2011-03-23,25-34,Male
15450,Customer 15450,customer15450@retail.example.com,United Kingdom,Europe,2011-11-09,25-34,Male
15451,Customer 15451,customer15451@retail.example.com,United Kingdom,Europe,2010-04-19,35-44,Male
15452,Customer 15452,customer15452@retail.example.com,United Kingdom,Europe,2010-07-16,55+,Female
15453,Customer 15453,customer15453@retail.example.com,United Kingdom,Europe,2011-06-05,35-44,Other
15454,Customer 15454,customer15454@retail.example.com,United Kingdom,Europe,2010-03-31,18-24,Male
15455,Customer 15455,customer15455@retail.example.com,United Kingdom,Europe,2010-04-21,18-24,Male
15456,Customer 15456,customer15456@retail.example.com,United Kingdom,Europe,2009-12-08,55+,Male
15457,Customer 15457,customer15457@retail.example.com,United Kingdom,Europe,2011-03-22,25-34,Female
15458,Customer 15458,customer15458@retail.example.com,United Kingdom,Europe,2010-11-02,18-24,Female
15459,Customer 15459,customer15459@retail.example.com,United Kingdom,Europe,2010-07-30,35-44,Female
15460,Customer 15460,customer15460@retail.example.com,United Kingdom,Europe,2010-12-20,35-44,Female
15461,Customer 15461,customer15461@retail.example.com,United Kingdom,Europe,2010-03-18,35-44,Male
15462,Customer 15462,customer15462@retail.example.com,United Kingdom,Europe,2010-09-20,25-34,Female
15463,Customer 15463,customer15463@retail.example.com,United Kingdom,Europe,2011-11-10,18-24,Female
15464,Customer 15464,customer15464@retail.example.com,United Kingdom,Europe,2011-01-05,55+,Female
15465,Customer 15465,customer15465@retail.example.com,United Kingdom,Europe,2009-12-10,25-34,Female
15466,Customer 15466,customer15466@retail.example.com,United Kingdom,Europe,2009-12-03,35-44,Female
15467,Customer 15467,customer15467@retail.example.com,United Kingdom,Europe,2011-07-10,45-54,Male
15468,Customer 15468,customer15468@retail.example.com,United Kingdom,Europe,2010-11-12,35-44,Female
15469,Customer 15469,customer15469@retail.example.com,United Kingdom,Europe,2010-09-27,25-34,Female
15470,Customer 15470,customer15470@retail.example.com,United Kingdom,Europe,2010-05-13,25-34,Female
15471,Customer 15471,customer15471@retail.example.com,United Kingdom,Europe,2010-06-07,35-44,Female
15472,Customer 15472,customer15472@retail.example.com,United Kingdom,Europe,2011-08-18,45-54,Female
15473,Customer 15473,customer15473@retail.example.com,United Kingdom,Europe,2010-09-21,55+,Other
15474,Customer 15474,customer15474@retail.example.com,United Kingdom,Europe,2010-04-23,25-34,Female
15475,Customer 15475,customer15475@retail.example.com,United Kingdom,Europe,2011-09-23,25-34,Female
15476,Customer 15476,customer15476@retail.example.com,United Kingdom,Europe,2010-09-23,55+,Female
15477,Customer 15477,customer15477@retail.example.com,United Kingdom,Europe,2010-02-28,45-54,Male
15478,Customer 15478,customer15478@retail.example.com,United Kingdom,Europe,2010-05-13,55+,Female
15479,Customer 15479,customer15479@retail.example.com,United Kingdom,Europe,2009-12-06,25-34,Male
15480,Customer 15480,customer15480@retail.example.com,Malta,Europe,2010-02-01,35-44,Female
15481,Customer 15481,customer15481@retail.example.com,Norway,Europe,2010-11-03,45-54,Male
15482,Customer 15482,customer15482@retail.example.com,United Kingdom,Europe,2009-12-02,35-44,Female
15483,Customer 15483,customer15483@retail.example.com,United Kingdom,Europe,2010-01-24,25-34,Female
15484,Customer 15484,customer15484@retail.example.com,United Kingdom,Europe,2009-12-05,18-24,Female
15485,Customer 15485,customer15485@retail.example.com,United Kingdom,Europe,2009-12-01,35-44,Female
15486,Customer 15486,customer15486@retail.example.com,United Kingdom,Europe,2010-06-30,25-34,Male
15487,Customer 15487,customer15487@retail.example.com,United Kingdom,Europe,2010-01-29,35-44,Male
15488,Customer 15488,customer15488@retail.example.com,United Kingdom,Europe,2010-05-05,55+,Female
15489,Customer 15489,customer15489@retail.example.com,United Kingdom,Europe,2010-01-15,25-34,Male
15490,Customer 15490,customer15490@retail.example.com,United Kingdom,Europe,2010-10-05,45-54,Male
15491,Customer 15491,customer15491@retail.example.com,United Kingdom,Europe,2011-04-18,25-34,Male
15492,Customer 15492,customer15492@retail.example.com,United Kingdom,Europe,2011-09-26,35-44,Female
15493,Customer 15493,customer15493@retail.example.com,United Kingdom,Europe,2010-02-23,55+,Female
15494,Customer 15494,customer15494@retail.example.com,United Kingdom,Europe,2009-12-10,25-34,Female
15495,Customer 15495,customer15495@retail.example.com,United Kingdom,Europe,2010-11-25,18-24,Male
15496,Customer 15496,customer15496@retail.example.com,United Kingdom,Europe,2010-03-18,35-44,Female
15497,Customer 15497,customer15497@retail.example.com,United Kingdom,Europe,2009-12-18,18-24,Female
15498,Customer 15498,customer15498@retail.example.com,United Kingdom,Europe,2009-12-16,45-54,Female
